latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.92263,-93.07645,342.37,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,305.24,5.45,D
15.911,-93.08564,343.39,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,306.55,12.08,D
15.91443,-93.0639,336.02,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,304.7,3.96,D
15.91499,-93.06033,335.78,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,304.65,3.96,D
15.90498,-93.08083,338.04,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,305.26,22.46,D
15.9011,-93.08389,344.56,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,302.76,22.46,D
15.90168,-93.08022,345.51,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,305.39,22.46,D
15.92337,-93.06743,340.14,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,299.21,14.29,D
15.89184,-93.08492,353.03,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,298.53,12.37,D
15.89755,-93.07671,343.22,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,296.49,12.6,D
15.89055,-93.08415,348.32,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,298.22,12.45,D
15.89637,-93.07579,339.15,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,296.15,7.97,D
15.91802,-93.0735,343.41,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,297.09,6.85,D
15.91498,-93.08997,334.9,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,298.08,5.37,D
15.92401,-93.06391,331.44,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,296.38,4.35,D
15.92272,-93.07097,341.51,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,294.23,14.29,D
15.92205,-93.07466,344.34,0.42,0.45,2024-04-20,1904,N21,VIIRS,n,2.0NRT,296.55,6.85,D
15.93351,-93.07113,306.55,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,289.91,0.71,N
15.92588,-93.06786,309.61,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,290.64,2.28,N
15.92124,-93.08498,307.52,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,290.25,1.11,N
15.90187,-93.07463,315.7,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,291.3,1.77,N
15.90124,-93.07031,308.61,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,290.39,1.77,N
15.90063,-93.0661,302.57,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,289.99,0.61,N
15.89201,-93.08044,330.27,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,291.6,4.69,N
15.89139,-93.07616,302.85,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,290.1,0.99,N
15.92647,-93.07185,313.59,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,291.1,2.28,N
15.92531,-93.06393,330.17,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,291.55,4.92,N
15.92941,-93.06751,323.67,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,290.85,2.28,N
15.92999,-93.07151,321.19,0.44,0.38,2024-04-21,0735,N21,VIIRS,n,2.0NRT,291.3,2.28,N
15.68355,-92.60867,367,0.41,0.6,2024-04-21,1843,N21,VIIRS,h,2.0NRT,297.97,8.53,D
15.68415,-92.61013,349.1,0.41,0.6,2024-04-21,1843,N21,VIIRS,n,2.0NRT,298.08,8.59,D
15.79028,-93.20992,331.68,0.41,0.61,2024-04-22,2006,N21,VIIRS,n,2.0NRT,289.83,2.54,D
15.78817,-93.21258,340.05,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,298.19,6.35,D
15.78862,-93.20901,341.66,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,296.98,7.67,D
15.75149,-93.13995,343.5,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,299.84,7.22,D
15.7524,-93.13298,339.05,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,298.06,14.68,D
15.74743,-93.13946,348.81,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,299.38,7.22,D
15.65044,-93.05467,343.71,0.4,0.45,2024-04-23,1949,N21,VIIRS,n,2.0NRT,297.7,10.18,D
15.64637,-93.05411,367,0.4,0.45,2024-04-23,1949,N21,VIIRS,h,2.0NRT,302.65,25.14,D
15.61299,-93.08798,332.55,0.4,0.44,2024-04-23,1949,N21,VIIRS,n,2.0NRT,297.99,4.09,D
15.61208,-93.06281,367,0.4,0.45,2024-04-23,1949,N21,VIIRS,h,2.0NRT,301.36,15.47,D
15.56303,-92.76543,332.16,0.39,0.36,2024-04-24,1928,N21,VIIRS,n,2.0NRT,299.41,5.17,D
15.43277,-92.54482,343.69,0.39,0.36,2024-04-24,1928,N21,VIIRS,n,2.0NRT,301.59,6.3,D
15.57165,-92.84374,341.32,0.39,0.36,2024-04-24,1928,N21,VIIRS,n,2.0NRT,297.05,7.2,D
15.67739,-92.90955,347.76,0.39,0.36,2024-04-24,1928,N21,VIIRS,n,2.0NRT,307.37,32.71,D
15.43571,-92.83983,338.15,0.5,0.41,2024-04-25,1910,N21,VIIRS,n,2.0NRT,297.85,7.74,D
15.56537,-92.84324,331.92,0.5,0.41,2024-04-25,1910,N21,VIIRS,n,2.0NRT,297.44,4.57,D
15.52851,-92.60162,344.46,0.49,0.4,2024-04-25,1910,N21,VIIRS,n,2.0NRT,305.27,14.64,D
15.68968,-92.5912,310.44,0.4,0.44,2024-04-27,0724,N21,VIIRS,n,2.0NRT,290.63,2.07,N
15.69375,-92.59079,304.68,0.4,0.44,2024-04-27,0724,N21,VIIRS,n,2.0NRT,290.33,1.06,N
15.69421,-92.59432,311.14,0.4,0.44,2024-04-27,0724,N21,VIIRS,n,2.0NRT,290.15,1.06,N
15.74136,-93.02565,310.36,0.43,0.46,2024-04-27,0724,N21,VIIRS,n,2.0NRT,289.24,1.05,N
15.68922,-92.58768,314.23,0.4,0.44,2024-04-27,0724,N21,VIIRS,n,2.0NRT,290.59,1.71,N
15.61027,-93.06698,339.14,0.71,0.75,2024-04-27,1832,N21,VIIRS,n,2.0NRT,294.05,11.76,D
15.68993,-92.5866,334.69,0.66,0.73,2024-04-27,1832,N21,VIIRS,n,2.0NRT,296.27,9.79,D
15.60663,-93.06574,337.47,0.53,0.67,2024-04-27,2012,N21,VIIRS,n,2.0NRT,294.84,6.94,D
15.69608,-92.59342,334.35,0.55,0.51,2024-04-28,1953,N21,VIIRS,n,2.0NRT,301.82,7.89,D
15.60915,-93.05183,337.38,0.51,0.49,2024-04-28,1953,N21,VIIRS,n,2.0NRT,297.56,9.21,D
15.6115,-93.05479,347.41,0.51,0.49,2024-04-28,1953,N21,VIIRS,n,2.0NRT,299.41,15.35,D
15.60858,-93.05662,338.06,0.51,0.49,2024-04-28,1953,N21,VIIRS,n,2.0NRT,297.85,9.21,D
15.85544,-92.94857,304.95,0.41,0.61,2024-04-29,0826,N21,VIIRS,n,2.0NRT,288.38,1.53,N
15.83772,-92.85885,335.87,0.43,0.38,2024-04-29,1934,N21,VIIRS,n,2.0NRT,298.18,4.84,D
15.8415,-92.86728,311.74,0.41,0.45,2024-04-30,0807,N21,VIIRS,n,2.0NRT,289.94,1.62,N
15.84074,-92.86317,313.14,0.41,0.45,2024-04-30,0807,N21,VIIRS,n,2.0NRT,289.94,1.62,N
15.84554,-92.86642,316.62,0.41,0.45,2024-04-30,0807,N21,VIIRS,n,2.0NRT,290.4,1.62,N
15.80624,-93.26325,336.19,0.55,0.51,2024-05-01,1858,N21,VIIRS,n,2.0NRT,294.91,8.35,D
15.61343,-93.05431,355.17,0.54,0.51,2024-05-01,1858,N21,VIIRS,n,2.0NRT,296.21,12.23,D
15.84761,-92.97009,334.92,0.53,0.5,2024-05-01,1858,N21,VIIRS,n,2.0NRT,298.86,4.49,D
15.59632,-93.06913,340.45,0.54,0.51,2024-05-01,1858,N21,VIIRS,n,2.0NRT,295.19,6.26,D
15.59171,-93.06834,337.13,0.54,0.51,2024-05-01,1858,N21,VIIRS,n,2.0NRT,296.22,6.26,D
15.9196,-93.00447,330.46,0.55,0.68,2024-05-02,1838,N21,VIIRS,n,2.0NRT,297.32,6.2,D
15.55743,-92.8764,333.99,0.55,0.68,2024-05-02,1838,N21,VIIRS,n,2.0NRT,292.14,7.3,D
15.7678,-93.16825,350.34,0.32,0.55,2024-05-03,2000,N21,VIIRS,n,2.0NRT,300.94,21.54,D
15.35562,-92.68082,330.5,0.34,0.56,2024-05-03,2000,N21,VIIRS,n,2.0NRT,293.14,5.37,D
15.74851,-93.20293,355.75,0.32,0.54,2024-05-03,2000,N21,VIIRS,l,2.0NRT,285.71,11.74,D
15.76284,-93.16731,367,0.32,0.55,2024-05-03,2000,N21,VIIRS,h,2.0NRT,298.08,17.08,D
15.76248,-93.17036,353.29,0.32,0.55,2024-05-03,2000,N21,VIIRS,n,2.0NRT,298.08,14.24,D
15.76818,-93.1651,367,0.32,0.55,2024-05-03,2000,N21,VIIRS,h,2.0NRT,297.93,21.54,D
15.76743,-93.17136,352.05,0.32,0.55,2024-05-03,2000,N21,VIIRS,n,2.0NRT,298.18,16.97,D
15.55077,-92.59555,300.31,0.68,0.74,2024-05-04,0652,N21,VIIRS,n,2.0NRT,287.87,2.98,N
15.54849,-92.59747,313.76,0.68,0.74,2024-05-04,0652,N21,VIIRS,n,2.0NRT,287.84,3.87,N
15.55115,-92.5996,300.79,0.68,0.74,2024-05-04,0652,N21,VIIRS,n,2.0NRT,287.41,3.12,N
15.71918,-93.20241,334.68,0.48,0.4,2024-05-04,1942,N21,VIIRS,n,2.0NRT,301.14,6.06,D
15.71914,-93.20448,332.83,0.48,0.4,2024-05-04,1942,N21,VIIRS,n,2.0NRT,301.97,6.04,D
15.91366,-92.9822,342.36,0.5,0.41,2024-05-04,1942,N21,VIIRS,l,2.0NRT,317.2,17.35,D
15.64766,-93.00989,304.67,0.42,0.38,2024-05-06,0754,N21,VIIRS,n,2.0NRT,292.17,0.73,N
15.56427,-92.86701,339.54,0.42,0.45,2024-05-06,1904,N21,VIIRS,n,2.0NRT,297.64,8.22,D
15.91964,-93.01168,351.4,0.42,0.45,2024-05-06,1904,N21,VIIRS,n,2.0NRT,309.94,9.41,D
15.98936,-93.2341,342.8,0.45,0.63,2024-05-07,1843,N21,VIIRS,n,2.0NRT,303.17,10.42,D
15.91794,-93.01395,367,0.43,0.62,2024-05-07,1843,N21,VIIRS,h,2.0NRT,307.26,18.8,D
15.91984,-93.0134,367,0.43,0.62,2024-05-07,1843,N21,VIIRS,h,2.0NRT,309.45,16.65,D
15.9562,-93.07982,334.47,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,296.49,5.25,D
15.95673,-93.0757,347.12,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,295.9,5.25,D
15.95727,-93.07161,349.85,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,294.62,9.17,D
15.95161,-93.08328,338,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,299.85,8.95,D
15.95213,-93.07925,346.97,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,301.69,7.41,D
15.95267,-93.07515,330.42,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,296.29,7.41,D
15.9532,-93.07106,352.4,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,295.95,10.38,D
15.94812,-93.07833,354.34,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,301.41,7.41,D
15.94864,-93.07433,346.11,0.4,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,298.4,7.41,D
15.75121,-93.19382,330.12,0.39,0.44,2024-05-09,1949,N21,VIIRS,n,2.0NRT,287.44,3.5,D
15.95108,-93.08695,305.21,0.63,0.54,2024-05-10,0820,N21,VIIRS,n,2.0NRT,265.87,2.96,N
15.95593,-93.08578,314.41,0.63,0.54,2024-05-10,0820,N21,VIIRS,n,2.0NRT,266.64,4.77,N
15.69754,-93.18712,339.83,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,302.75,2.85,D
15.70084,-93.18761,334.27,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,303.7,2.85,D
15.73653,-93.19712,336.69,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,301.74,2.8,D
15.74452,-93.19485,346.74,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,304.68,8.46,D
15.75165,-93.19238,341.58,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,303.81,7.25,D
15.77867,-93.23693,332.4,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,302.2,2.25,D
15.87813,-93.07493,330.59,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,299.68,1.88,D
15.94516,-93.07799,354.38,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,311.92,7.64,D
15.94462,-93.08159,336.42,0.39,0.36,2024-05-10,1928,N21,VIIRS,l,2.0NRT,309.42,7.64,D
15.95834,-93.08015,349.48,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,308.97,10.66,D
15.95672,-93.09094,351.03,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,314.64,21.72,D
15.95618,-93.09453,338.05,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,304.7,3.66,D
15.96165,-93.08064,354.72,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,312.94,10.66,D
15.96111,-93.08424,350.3,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,308.28,10.66,D
15.96002,-93.09143,336.05,0.39,0.36,2024-05-10,1928,N21,VIIRS,n,2.0NRT,304.62,21.72,D
15.96143,-93.07771,295.55,0.48,0.4,2024-05-11,0801,N21,VIIRS,n,2.0NRT,271.83,1.17,N
15.95938,-93.08768,305.19,0.48,0.4,2024-05-11,0801,N21,VIIRS,n,2.0NRT,272.54,1.83,N
15.96014,-93.0921,305.24,0.48,0.4,2024-05-11,0801,N21,VIIRS,n,2.0NRT,271.37,1.53,N
15.96489,-93.00185,331.95,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,293.16,6.66,N
15.95164,-93.09307,335.6,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,293.21,4.72,N
15.94786,-92.97868,312.29,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,291.4,1.36,N
15.96765,-93.02022,313.67,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,292.33,2.2,N
15.96875,-93.02753,313.58,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,291.06,8.12,N
15.97429,-93.01908,310.15,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,291.08,2.24,N
15.97153,-93.02332,355.69,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,296.03,8.12,N
15.97097,-93.01965,311.51,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,292.67,2.2,N
15.9682,-93.02387,367,0.39,0.36,2024-05-12,0741,N21,VIIRS,h,2.0NRT,295.94,8.12,N
15.96433,-92.99812,341.88,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,294.42,4.21,N
15.75655,-93.19635,316.88,0.4,0.37,2024-05-12,0741,N21,VIIRS,n,2.0NRT,293.48,3.61,N
15.94777,-93.09002,312.89,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,291.69,1.12,N
15.9483,-93.09355,320.18,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,291.92,2.09,N
15.9511,-93.08947,313.66,0.39,0.36,2024-05-12,0741,N21,VIIRS,n,2.0NRT,292.04,1.82,N
15.7605,-93.19392,336.62,0.35,0.57,2024-05-12,1849,N21,VIIRS,n,2.0NRT,294.84,5.38,D
15.7585,-93.19461,347.29,0.35,0.57,2024-05-12,1849,N21,VIIRS,n,2.0NRT,295.61,5.23,D
15.69687,-93.1817,335.15,0.35,0.57,2024-05-12,1849,N21,VIIRS,n,2.0NRT,295.95,4.76,D
15.97268,-93.02366,330.08,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,298.87,4.49,D
15.97201,-93.02708,334.58,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,299.16,4.49,D
15.9676,-93.02271,330.32,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,299.38,3.24,D
15.96696,-93.02596,335.71,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,299.83,3.24,D
15.94796,-93.09528,338.74,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,301.04,6.97,D
15.96588,-93.00485,354.91,0.34,0.56,2024-05-12,1851,N21,VIIRS,n,2.0NRT,299.69,5.46,D
15.9729,-93.03236,306.14,0.44,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,280.99,2.4,N
15.97659,-93.02767,340.3,0.43,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,284.85,5.1,N
15.97712,-93.03185,308.7,0.44,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,283.15,3.42,N
15.97603,-93.02326,307.12,0.43,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,281.8,5.1,N
15.97238,-93.02824,325.69,0.43,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,280.75,2.3,N
15.96816,-93.02873,300.12,0.43,0.46,2024-05-13,0722,N21,VIIRS,n,2.0NRT,278.7,2.3,N
15.97752,-93.02632,332.42,0.54,0.68,2024-05-13,2012,N21,VIIRS,n,2.0NRT,294.74,11.05,D
15.97696,-93.02685,332.55,0.54,0.68,2024-05-13,2012,N21,VIIRS,n,2.0NRT,294.46,10.66,D
15.96767,-93.08959,319.26,0.46,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,274.53,2.02,N
15.96723,-93.08991,306.88,0.46,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,274.69,0.86,N
15.94416,-92.97602,311.58,0.45,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,271.61,1.43,N
15.97347,-93.08878,307.22,0.46,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,277.17,1.42,N
15.94294,-92.97662,312.15,0.45,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,270.67,1.07,N
15.97302,-93.08914,312.61,0.46,0.63,2024-05-14,0703,N21,VIIRS,n,2.0NRT,275.5,2.35,N
15.96629,-93.08784,349.26,0.51,0.49,2024-05-14,1953,N21,VIIRS,n,2.0NRT,297.83,11.66,D
15.96513,-93.08498,335.49,0.42,0.38,2024-05-15,1934,N21,VIIRS,n,2.0NRT,288.74,3.17,D
15.96568,-93.08193,305.93,0.39,0.44,2024-05-16,0805,N21,VIIRS,n,2.0NRT,291.03,0.7,N
15.96506,-93.08203,341.63,0.44,0.38,2024-05-16,1917,N21,VIIRS,n,2.0NRT,303.79,6.2,D
15.96854,-93.08262,334.85,0.44,0.38,2024-05-16,1917,N21,VIIRS,n,2.0NRT,302.8,6.2,D
15.96441,-93.086,337.52,0.44,0.38,2024-05-16,1917,N21,VIIRS,n,2.0NRT,304.04,8.97,D
15.56164,-92.55418,330.02,0.51,0.49,2024-05-17,1858,N21,VIIRS,n,2.0NRT,285.22,3.03,D
15.94558,-93.09496,299.35,0.53,0.42,2024-05-18,0729,N21,VIIRS,n,2.0NRT,278.6,1.55,N
15.94176,-93.09554,297.49,0.53,0.42,2024-05-18,0729,N21,VIIRS,n,2.0NRT,275.59,1.7,N
15.80573,-93.23654,332.29,0.48,0.4,2024-05-20,1940,N21,VIIRS,n,2.0NRT,294.98,8.36,D
15.96028,-93.19581,349.18,0.44,0.46,2024-05-22,1904,N21,VIIRS,n,2.0NRT,303.22,15.27,D
15.96546,-93.07398,347.04,0.43,0.46,2024-05-22,1904,N21,VIIRS,n,2.0NRT,303.31,12.55,D
16.03665,-93.09161,325.31,0.59,0.7,2024-05-25,0659,N21,VIIRS,n,2.0NRT,288.91,3.35,N
16.03806,-93.09048,323.65,0.59,0.7,2024-05-25,0659,N21,VIIRS,n,2.0NRT,288.7,6.94,N
16.03988,-93.08641,323.34,0.64,0.72,2024-05-25,0837,N21,VIIRS,n,2.0NRT,285.68,12.53,N
16.04081,-93.09059,321.18,0.64,0.72,2024-05-25,0837,N21,VIIRS,n,2.0NRT,287.15,11.68,N
15.81196,-93.28342,340.86,0.38,0.44,2024-05-25,1949,N21,VIIRS,n,2.0NRT,296.83,8.1,D
15.7793,-92.63565,341.35,0.42,0.45,2024-05-25,1949,N21,VIIRS,n,2.0NRT,305.64,6.34,D
15.7788,-92.63961,333.73,0.42,0.45,2024-05-25,1949,N21,VIIRS,n,2.0NRT,305.24,4.14,D
16.03618,-93.09281,347.54,0.4,0.44,2024-05-25,1949,N21,VIIRS,n,2.0NRT,301.98,17.3,D
16.03575,-93.09612,336.61,0.4,0.44,2024-05-25,1949,N21,VIIRS,n,2.0NRT,301.04,17.3,D
16.04025,-93.0932,354.87,0.4,0.44,2024-05-25,1949,N21,VIIRS,n,2.0NRT,306.7,17.3,D
16.03981,-93.09653,333.29,0.4,0.44,2024-05-25,1949,N21,VIIRS,n,2.0NRT,301.53,17.3,D
15.53151,-92.57668,333.18,0.39,0.36,2024-05-26,1928,N21,VIIRS,n,2.0NRT,291.61,3.03,D
16.04233,-93.09438,319.15,0.48,0.4,2024-05-27,0801,N21,VIIRS,n,2.0NRT,293.14,3.4,N
15.91764,-93.03889,335.57,0.71,0.75,2024-05-29,1832,N21,VIIRS,n,2.0NRT,297.39,8.12,D
15.9407,-93.257,341.08,0.49,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,300.13,6.07,D
16.01498,-93.0816,337.46,0.51,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,303.25,16.7,D
16.01052,-93.08073,332.38,0.51,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,303.86,17.19,D
16.01172,-93.07059,343.97,0.51,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,311.82,37.02,D
16.01112,-93.07561,367,0.51,0.49,2024-05-30,1953,N21,VIIRS,h,2.0NRT,309.61,17.19,D
15.96148,-93.23545,340.49,0.49,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,305.11,7.41,D
15.9614,-93.16368,339.98,0.5,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,305.16,4.65,D
16.01559,-93.07655,355.37,0.51,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,308.44,16.7,D
15.95158,-93.20599,341.27,0.49,0.49,2024-05-30,1953,N21,VIIRS,n,2.0NRT,303.35,8.17,D
15.93324,-93.09648,332.73,0.5,0.49,2024-05-30,1953,N21,VIIRS,l,2.0NRT,305.91,4.47,D
15.93264,-93.10139,330.01,0.5,0.49,2024-05-30,1953,N21,VIIRS,l,2.0NRT,303.11,4.47,D
16.01357,-93.07231,343.18,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,309.81,10.27,D
16.01074,-93.09222,351.1,0.42,0.37,2024-05-31,1934,N21,VIIRS,n,2.0NRT,313.54,31.97,D
16.01642,-93.07687,347.43,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,309.49,8.36,D
16.01529,-93.08481,341.05,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,307.41,4.88,D
16.03582,-93.08809,338.58,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,305.18,6.76,D
16.01586,-93.08083,347.54,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,306.91,8.36,D
16.01126,-93.06386,338.53,0.42,0.38,2024-05-31,1934,N21,VIIRS,l,2.0NRT,311.89,20.63,D
16.01071,-93.06778,341.15,0.42,0.38,2024-05-31,1934,N21,VIIRS,l,2.0NRT,314.4,10.27,D
16.00958,-93.07568,341.46,0.42,0.38,2024-05-31,1934,N21,VIIRS,l,2.0NRT,312.92,11.4,D
16.01412,-93.06839,338.62,0.42,0.38,2024-05-31,1934,N21,VIIRS,l,2.0NRT,309.24,10.27,D
16.01131,-93.0882,347.37,0.42,0.38,2024-05-31,1934,N21,VIIRS,n,2.0NRT,309.11,10.97,D
16.01652,-93.09731,311.41,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,279.05,1,N
16.0138,-93.10142,298,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,274.13,0.91,N
16.01324,-93.09789,305.32,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,278.08,0.91,N
16.01052,-93.102,304.99,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,274.42,0.91,N
16.00996,-93.09846,303.23,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,277.84,0.91,N
15.85784,-92.95562,309.38,0.39,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,281.66,1.49,N
16.0198,-93.09674,305.99,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,278.86,1,N
16.01924,-93.0932,303.28,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,278.72,0.66,N
16.01708,-93.10085,295.78,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,275.27,1,N
16.01596,-93.09378,296.14,0.38,0.36,2024-06-02,0748,N21,VIIRS,n,2.0NRT,276.22,0.66,N
16.01315,-93.10095,333.06,0.54,0.51,2024-06-02,1858,N21,VIIRS,n,2.0NRT,287.71,9.78,D
16.00871,-93.09926,333.34,0.54,0.51,2024-06-02,1858,N21,VIIRS,n,2.0NRT,288.12,7.04,D
16.01864,-93.09711,350.74,0.54,0.51,2024-06-02,1858,N21,VIIRS,n,2.0NRT,293.06,9.78,D
16.01963,-93.09187,330.94,0.54,0.51,2024-06-02,1858,N21,VIIRS,n,2.0NRT,291.51,9.72,D
16.00571,-93.10576,367,0.68,0.74,2024-06-03,2019,N21,VIIRS,h,2.0NRT,298.49,20.14,D
15.99939,-93.10047,335.72,0.68,0.74,2024-06-03,2019,N21,VIIRS,n,2.0NRT,289.64,20.14,D
16.00814,-93.10658,352.43,0.68,0.74,2024-06-03,2019,N21,VIIRS,n,2.0NRT,297.33,19.96,D
16.01912,-93.10921,321.23,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.33,3.67,N
15.98597,-93.07761,323.12,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.07,3.06,N
16.01561,-93.11467,308.3,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.02,3.3,N
16.01994,-93.11349,319.47,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.6,4.21,N
16.01645,-93.11906,329.02,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.55,3.3,N
15.98677,-93.08193,309.15,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.35,2,N
